time          pre           rho           T             H2            H             CH4           CH3           CH2           CH            CH2O          HCO           CO2           CO            O2            O             OH            HO2           H2O2          H2O           C2H           HCCO          C2H2          C2H3          C2H4          C2H5          C2H6          CH2OH         CH3O          HCCOH         H2CCCH        C3H2          CH2(S)        CH2CO         C2O           HCOH          CH3OH         CH2HCO        C3H6          AC3H5         PC3H5         SC3H5         CH2CHCHO      PC3H4         AC3H4         CH3CO         CH2CHCO       CH3CHCO       CH3HCO        CHOCHO        IC3H7         NC3H7         C2H5OH        C2H4OH        CH3CHOH       CH3CH2O       CH2CHCH2O     HCOOH         C3H8          HOC2H4O2      N2            AR            sumfracs      
7.669389e-10  3.300000e+05  1.209353e+00  1.294000e+03  3.149576e-16  3.793532e-14  1.270822e-14  6.610031e-10  3.850774e-21  1.752224e-24  2.292679e-11  7.228302e-22  7.153739e-25  1.312507e-21  6.086767e-02  2.159047e-16  1.230430e-10  2.442947e-11  3.298771e-17  1.283644e-09  1.022816e-31  3.690113e-27  2.593593e-19  1.017184e-20  1.999144e-09  2.100123e-10  1.495148e-19  1.340750e-09  2.028954e-16  2.673555e-32  1.365848e-38  9.501190e-43  2.052941e-20  7.598869e-28  1.442744e-37  4.205126e-23  3.704110e-20  1.045353e-23  6.589938e-23  1.132208e-28  2.913450e-34  1.046368e-33  1.244801e-35  8.338710e-32  1.088039e-32  2.417791e-23  8.368967e-44  2.377329e-37  1.010982e-14  2.582349e-39  1.501900e-22  3.022463e-22  1.460523e-02  5.458601e-14  8.145797e-14  1.667613e-13  1.307637e-40  2.736268e-26  2.981249e-20  6.065379e-17  0.000000e+00  9.245271e-01  1.000000e+00  
8.564931e-10  3.300000e+05  1.209353e+00  1.294000e+03  3.563382e-16  4.675371e-14  1.584931e-14  7.381857e-10  5.546941e-21  2.180426e-24  2.855481e-11  1.122462e-21  1.132763e-24  2.022284e-21  6.086767e-02  2.840305e-16  1.373975e-10  3.044353e-11  4.591826e-17  1.433548e-09  1.590052e-31  5.139459e-27  3.234710e-19  1.415333e-20  2.232634e-09  2.344814e-10  2.082694e-19  1.494257e-09  2.529474e-16  4.158109e-32  2.628528e-38  1.648442e-42  2.831038e-20  1.210266e-27  2.505996e-37  5.849431e-23  5.158672e-20  1.527853e-23  9.302322e-23  1.942539e-28  4.771634e-34  1.662437e-33  2.401868e-35  1.296995e-31  1.711327e-32  3.005704e-23  1.814099e-43  4.330706e-37  1.224601e-14  5.621339e-39  2.091444e-22  4.208034e-22  1.460523e-02  6.765255e-14  1.011410e-13  2.079411e-13  3.161469e-40  4.039556e-26  4.151547e-20  8.114536e-17  0.000000e+00  9.245271e-01  1.000000e+00  
9.460473e-10  3.300000e+05  1.209353e+00  1.294000e+03  3.991685e-16  5.637292e-14  1.933693e-14  8.153679e-10  7.717698e-21  2.654274e-24  3.479104e-11  1.667636e-21  1.714781e-24  2.982230e-21  6.086767e-02  3.642177e-16  1.517493e-10  3.711283e-11  6.184376e-17  1.583454e-09  2.364687e-31  6.925860e-27  3.946578e-19  1.905801e-20  2.466134e-09  2.589393e-10  2.807014e-19  1.647136e-09  3.084893e-16  6.186563e-32  4.726102e-38  2.703724e-42  3.777773e-20  1.856685e-27  4.114901e-37  7.872800e-23  6.951375e-20  2.166721e-23  1.270108e-22  3.154152e-28  7.460068e-34  2.525606e-33  4.330503e-35  1.929852e-31  2.574317e-32  3.682833e-23  3.634695e-43  7.447085e-37  1.469035e-14  1.127105e-38  2.817931e-22  5.668609e-22  1.460523e-02  8.202527e-14  1.228500e-13  2.536511e-13  6.943520e-40  5.781403e-26  5.593715e-20  1.051370e-16  0.000000e+00  9.245271e-01  1.000000e+00  
1.035602e-09  3.300000e+05  1.209353e+00  1.294000e+03  4.435713e-16  6.676340e-14  2.317109e-14  8.925499e-10  1.043658e-20  3.173459e-24  4.163300e-11  2.390371e-21  2.502980e-24  4.244081e-21  6.086767e-02  4.572437e-16  1.660985e-10  4.443560e-11  8.107314e-17  1.733363e-09  3.392651e-31  9.084541e-27  4.729202e-19  2.498211e-20  2.699645e-09  2.833859e-10  3.682445e-19  1.799388e-09  3.695148e-16  8.879858e-32  8.050793e-38  4.239550e-42  4.907092e-20  2.760414e-27  6.459595e-37  1.031378e-22  9.117515e-20  2.994700e-23  1.687529e-22  4.899821e-28  1.123336e-33  3.700565e-33  7.400318e-35  2.770210e-31  3.735250e-32  4.460089e-23  6.840523e-43  1.222803e-36  1.747237e-14  2.119310e-38  3.695622e-22  7.432702e-22  1.460523e-02  9.767920e-14  1.465576e-13  3.038888e-13  1.416231e-39  8.067074e-26  7.336074e-20  1.326957e-16  0.000000e+00  9.245271e-01  1.000000e+00  
1.180181e-09  3.300000e+05  1.209353e+00  1.294000e+03  5.188747e-16  8.509385e-14  3.009242e-14  1.017154e-09  1.618025e-20  4.106549e-24  5.395091e-11  4.021826e-21  4.331294e-24  7.061354e-21  6.086767e-02  6.364167e-16  1.892586e-10  5.763230e-11  1.198734e-16  1.975388e-09  5.716079e-31  1.344481e-26  6.142027e-19  3.694230e-20  3.076656e-09  3.228298e-10  5.451146e-19  2.043875e-09  4.795928e-16  1.497173e-31  1.731932e-37  8.115391e-42  7.149460e-20  4.950841e-27  1.238700e-36  1.523340e-22  1.349243e-19  4.822725e-23  2.548571e-22  9.250860e-28  2.039036e-33  6.445602e-33  1.600656e-34  4.671218e-31  6.406143e-32  5.953809e-23  1.693287e-42  2.511618e-36  2.275042e-14  5.230131e-38  5.467924e-22  1.099364e-21  1.460523e-02  1.255932e-13  1.889802e-13  3.945424e-13  3.895455e-39  1.321878e-25  1.085447e-19  1.848197e-16  0.000000e+00  9.245271e-01  1.000000e+00  
1.324760e-09  3.300000e+05  1.209353e+00  1.294000e+03  5.990603e-16  1.052462e-13  3.791695e-14  1.141757e-09  2.389716e-20  5.155724e-24  6.783074e-11  6.371030e-21  7.048238e-24  1.106556e-20  6.086767e-02  8.540046e-16  2.124118e-10  7.251997e-11  1.693799e-16  2.217420e-09  9.066696e-31  1.901540e-26  7.739296e-19  5.221527e-20  3.453696e-09  3.622444e-10  7.711473e-19  2.286748e-09  6.039200e-16  2.376459e-31  3.409497e-37  1.441111e-41  9.955990e-20  8.386225e-27  2.203572e-36  2.150180e-22  1.908109e-19  7.405711e-23  3.676005e-22  1.621761e-27  3.473026e-33  1.056342e-32  3.170267e-34  7.415491e-31  1.033963e-31  7.781487e-23  3.796300e-42  4.776516e-36  2.910522e-14  1.166189e-37  7.731365e-22  1.553942e-21  1.460523e-02  1.566820e-13  2.364279e-13  4.969785e-13  9.575516e-39  2.072583e-25  1.534803e-19  2.464636e-16  0.000000e+00  9.245271e-01  1.000000e+00  
1.469339e-09  3.300000e+05  1.209353e+00  1.294000e+03  6.845787e-16  1.271120e-13  4.664467e-14  1.266360e-09  3.395010e-20  6.319717e-24  8.326218e-11  9.621145e-21  1.092553e-23  1.653305e-20  6.086767e-02  1.112850e-15  2.355582e-10  8.909087e-11  2.308785e-16  2.459460e-09  1.370935e-30  2.594448e-26  9.521026e-19  7.120580e-20  3.830764e-09  4.016299e-10  1.052385e-18  2.528017e-09  7.424700e-16  3.595934e-31  6.293283e-37  2.414995e-41  1.337708e-19  1.356938e-26  3.699699e-36  2.927807e-22  2.603184e-19  1.093339e-22  5.111907e-22  2.683476e-27  5.630716e-33  1.650441e-32  5.893618e-34  1.122208e-30  1.590713e-31  9.986448e-23  8.011875e-42  8.591491e-36  3.665499e-14  2.442956e-37  1.054578e-21  2.118931e-21  1.460523e-02  1.908479e-13  2.887898e-13  6.111859e-13  2.224777e-38  3.137023e-25  2.093560e-19  3.176983e-16  0.000000e+00  9.245271e-01  1.000000e+00  
1.613918e-09  3.300000e+05  1.209353e+00  1.294000e+03  7.758462e-16  1.505911e-13  5.627559e-14  1.390962e-09  4.673024e-20  7.597274e-24  1.002350e-10  1.397568e-20  1.626499e-23  2.377065e-20  6.086767e-02  1.415577e-15  2.586978e-10  1.073371e-10  3.056501e-16  2.701508e-09  1.993819e-30  3.438023e-26  1.148724e-18  9.431865e-20  4.207861e-09  4.409862e-10  1.394874e-18  2.767693e-09  8.952164e-16  5.233431e-31  1.086215e-36  3.845957e-41  1.745873e-19  2.105181e-26  5.902114e-36  3.871996e-22  3.449299e-19  1.561639e-22  6.900446e-22  4.225383e-27  8.736187e-33  2.476469e-32  1.023454e-33  1.633424e-30  2.352039e-31  1.261581e-22  1.532004e-41  1.455581e-35  4.551530e-14  4.645246e-37  1.397093e-21  2.806229e-21  1.460523e-02  2.279964e-13  3.459578e-13  7.371529e-13  4.542812e-38  4.600666e-25  2.773589e-19  3.983276e-16  0.000000e+00  9.245271e-01  1.000000e+00  
1.845773e-09  3.300000e+05  1.209353e+00  1.294000e+03  9.352077e-16  1.913714e-13  7.360577e-14  1.590777e-09  7.393242e-20  9.880010e-24  1.306459e-10  2.383105e-20  2.880282e-23  3.988163e-20  6.086767e-02  1.998935e-15  2.957915e-10  1.400751e-10  4.564595e-16  3.089684e-09  3.406352e-30  5.142518e-26  1.502553e-18  1.410041e-19  4.812654e-09  5.040393e-10  2.087156e-18  3.148751e-09  1.169740e-15  8.951342e-31  2.383995e-36  7.492807e-41  2.549353e-19  3.981371e-26  1.153233e-35  5.773068e-22  5.158666e-19  2.613179e-22  1.062010e-21  8.085204e-27  1.650099e-32  4.446764e-32  2.271361e-33  2.794363e-30  4.124700e-31  1.782282e-22  3.977829e-41  3.136755e-35  6.274347e-14  1.192642e-36  2.088835e-21  4.193505e-21  1.460522e-02  2.935663e-13  4.474030e-13  9.636819e-13  1.313962e-37  8.071474e-25  4.147030e-19  5.471747e-16  0.000000e+00  9.245271e-01  1.000000e+00  
2.077628e-09  3.300000e+05  1.209353e+00  1.294000e+03  1.111875e-15  2.356939e-13  9.325864e-14  1.790591e-09  1.109727e-19  1.244657e-23  1.649530e-10  3.813556e-20  4.773607e-23  6.283280e-20  6.086767e-02  2.710982e-15  3.328680e-10  1.770671e-10  6.498998e-16  3.477880e-09  5.461147e-30  7.333669e-26  1.903838e-18  2.009991e-19  5.417522e-09  5.670176e-10  2.977492e-18  3.525782e-09  1.480597e-15  1.436717e-30  4.723817e-36  1.345671e-40  3.550309e-19  7.011060e-26  2.076823e-35  8.206511e-22  7.355674e-19  4.130459e-22  1.556381e-21  1.428599e-26  2.900687e-32  7.474318e-32  4.544913e-33  4.485867e-30  6.778966e-31  2.440650e-22  8.986980e-41  6.155935e-35  8.408625e-14  2.670426e-36  2.977564e-21  5.974610e-21  1.460522e-02  3.662073e-13  5.605095e-13  1.220376e-12  3.199790e-37  1.339774e-24  5.911675e-19  7.192188e-16  0.000000e+00  9.245271e-01  1.000000e+00  
2.309482e-09  3.300000e+05  1.209353e+00  1.294000e+03  1.307239e-15  2.832228e-13  1.152342e-13  1.990402e-09  1.597109e-19  1.529201e-23  2.031151e-10  5.804043e-20  7.511831e-23  9.417287e-20  6.086767e-02  3.560444e-15  3.699274e-10  2.182791e-10  8.911502e-16  3.866097e-09  8.327280e-30  1.007255e-25  2.352587e-18  2.759702e-19  6.022464e-09  6.299212e-10  4.090879e-18  3.898828e-09  1.827681e-15  2.193242e-30  8.739081e-36  2.273576e-40  4.763845e-19  1.169156e-25  3.518980e-35  1.123533e-21  1.010138e-18  6.235742e-22  2.194042e-21  2.374650e-26  4.833380e-32  1.194259e-31  8.501108e-33  6.849247e-30  1.059085e-30  3.253624e-22  1.903313e-40  1.137916e-34  1.099832e-13  5.594334e-36  4.087809e-21  8.198128e-21  1.460522e-02  4.455712e-13  6.848646e-13  1.507187e-12  7.319853e-37  2.128336e-24  8.116269e-19  9.138706e-16  0.000000e+00  9.245271e-01  1.000000e+00  
2.541337e-09  3.300000e+05  1.209353e+00  1.294000e+03  1.522541e-15  3.336594e-13  1.395323e-13  2.190211e-09  2.221273e-19  1.841146e-23  2.450916e-10  8.482650e-20  1.133087e-22  1.355859e-19  6.086767e-02  4.555064e-15  4.069699e-10  2.636763e-10  1.185349e-15  4.254333e-09  1.219349e-29  1.342024e-25  2.848808e-18  3.675829e-19  6.627480e-09  6.927502e-10  5.452335e-18  4.267933e-09  2.210885e-15  3.215200e-30  1.522363e-35  3.652033e-40  6.203190e-19  1.861812e-25  5.668768e-35  1.492169e-21  1.345678e-18  9.065759e-22  2.997028e-21  3.754887e-26  7.698703e-32  1.830199e-31  1.497073e-32  1.004258e-29  1.587701e-30  4.237682e-22  3.752874e-40  1.991580e-34  1.408582e-13  1.091654e-35  5.444053e-21  1.091245e-20  1.460522e-02  5.313281e-13  8.200700e-13  1.824066e-12  1.545691e-36  3.255916e-24  1.080947e-18  1.130187e-15  0.000000e+00  9.245271e-01  1.000000e+00  
2.773192e-09  3.300000e+05  1.209353e+00  1.294000e+03  1.758900e-15  3.867333e-13  1.661531e-13  2.390018e-09  3.002920e-19  2.180013e-23  2.908421e-10  1.198983e-19  1.650090e-22  1.888610e-19  6.086767e-02  5.701812e-15  4.439955e-10  3.132234e-10  1.537592e-15  4.642588e-09  1.726779e-29  1.743778e-25  3.392510e-18  4.775013e-19  7.232571e-09  7.555047e-10  7.086903e-18  4.633137e-09  2.630102e-15  4.558393e-30  2.520728e-35  5.624706e-40  7.880157e-19  2.851442e-25  8.755589e-35  1.932693e-21  1.748285e-18  1.277164e-21  3.988398e-21  5.696295e-26  1.180563e-31  2.708793e-31  2.505325e-32  1.424063e-29  2.300021e-30  5.408849e-22  6.954936e-40  3.326392e-34  1.771205e-13  2.003201e-35  7.070728e-21  1.416576e-20  1.460522e-02  6.231639e-13  9.657408e-13  2.170965e-12  3.038643e-36  4.821592e-24  1.403985e-18  1.367151e-15  0.000000e+00  9.245271e-01  1.000000e+00  
3.005046e-09  3.300000e+05  1.209353e+00  1.294000e+03  2.017333e-15  4.421986e-13  1.950965e-13  2.589823e-09  3.963502e-19  2.545333e-23  3.403267e-10  1.647810e-19  2.332814e-22  2.558780e-19  6.086767e-02  7.006996e-15  4.810045e-10  3.668848e-10  1.952932e-15  5.030864e-09  2.377735e-29  2.218623e-25  3.983702e-18  6.073885e-19  7.837737e-09  8.181847e-10  9.019647e-18  4.994482e-09  3.085228e-15  6.283937e-30  4.000671e-35  8.362865e-40  9.805363e-19  4.225028e-25  1.305445e-34  2.451156e-21  2.224050e-18  1.751893e-21  5.192161e-21  8.346372e-26  1.753109e-31  3.893143e-31  4.017947e-32  1.963491e-29  3.237244e-30  6.782656e-22  1.224662e-39  5.341799e-34  2.191659e-13  3.493826e-35  8.992220e-21  1.800607e-20  1.460522e-02  7.207797e-13  1.121505e-12  2.547834e-12  5.633697e-36  6.942270e-24  1.785590e-18  1.623776e-15  0.000000e+00  9.245271e-01  1.000000e+00  
3.236901e-09  3.300000e+05  1.209353e+00  1.294000e+03  2.298767e-15  4.998310e-13  2.263624e-13  2.789625e-09  5.125100e-19  2.936645e-23  3.935061e-10  2.211171e-19  3.215646e-22  3.385958e-19  6.086767e-02  8.476353e-15  5.179969e-10  4.246245e-10  2.436377e-15  5.419160e-09  3.196831e-29  2.772662e-25  4.622394e-18  7.589055e-19  8.442978e-09  8.807904e-10  1.127565e-17  5.352009e-09  3.576157e-15  8.458256e-30  6.127564e-35  1.206814e-39  1.198842e-18  6.085859e-25  1.889100e-34  3.053531e-21  2.779062e-18  2.348755e-21  6.633218e-21  1.187429e-25  2.532974e-31  5.456982e-31  6.217809e-32  2.643365e-29  4.445764e-30  8.374050e-22  2.067022e-39  8.298778e-34  2.673768e-13  5.842540e-35  1.123287e-20  2.248117e-20  1.460521e-02  8.238902e-13  1.287003e-12  2.954623e-12  9.955894e-36  9.754325e-24  2.230601e-18  1.899179e-15  0.000000e+00  9.245271e-01  1.000000e+00  
3.468756e-09  3.300000e+05  1.209353e+00  1.294000e+03  2.604047e-15  5.594263e-13  2.599509e-13  2.989425e-09  6.510398e-19  3.353495e-23  4.503413e-10  2.906655e-19  4.336763e-22  4.390493e-19  6.086767e-02  1.011507e-14  5.549729e-10  4.864066e-10  2.992891e-15  5.807475e-09  4.210572e-29  3.411999e-25  5.308595e-18  9.337122e-19  9.048293e-09  9.433218e-10  1.388002e-17  5.705757e-09  4.102787e-15  1.115308e-29  9.103707e-35  1.697378e-39  1.443797e-18  8.554448e-25  2.664402e-34  3.745714e-21  3.419404e-18  3.087183e-21  8.337331e-21  1.647101e-25  3.574041e-31  7.485328e-31  9.332475e-32  3.486184e-29  5.977290e-30  1.019746e-21  3.364969e-39  1.253019e-33  3.221227e-13  9.425950e-35  1.381696e-20  2.763868e-20  1.460521e-02  9.322240e-13  1.461887e-12  3.391284e-12  1.689265e-35  1.341428e-23  2.743848e-18  2.192514e-15  0.000000e+00  9.245271e-01  1.000000e+00  
3.912618e-09  3.300000e+05  1.209353e+00  1.294000e+03  3.257702e-15  6.783341e-13  3.307316e-13  3.371916e-09  9.871532e-19  4.221140e-23  5.692043e-10  4.675769e-19  7.303884e-22  6.885658e-19  6.086767e-02  1.374127e-14  6.257143e-10  6.158266e-10  4.279995e-15  6.550921e-09  6.799157e-29  4.896104e-25  6.754829e-18  1.339366e-18  1.020732e-08  1.062825e-09  1.992910e-17  6.372578e-09  5.210180e-15  1.804893e-29  1.808901e-34  3.071131e-39  1.989824e-18  1.549647e-24  4.846328e-34  5.342461e-21  4.905443e-18  4.972906e-21  1.243101e-20  2.904637e-25  6.532899e-31  1.302764e-30  1.890167e-31  5.643610e-29  1.002295e-29  1.438611e-21  7.851194e-39  2.577507e-33  4.464477e-13  2.163624e-34  1.981026e-20  3.958837e-20  1.460521e-02  1.153260e-12  1.821657e-12  4.310377e-12  4.219306e-35  2.344993e-23  3.934313e-18  2.800980e-15  0.000000e+00  9.245271e-01  1.000000e+00  
4.356481e-09  3.300000e+05  1.209353e+00  1.294000e+03  4.006092e-15  8.026517e-13  4.100240e-13  3.754399e-09  1.430631e-18  5.177709e-23  7.010574e-10  7.141355e-19  1.163614e-21  1.026331e-18  6.086767e-02  1.803292e-14  6.963966e-10  7.596727e-10  5.886958e-15  7.294440e-09  1.042488e-28  6.757984e-25  8.375291e-18  1.848067e-18  1.136662e-08  1.182057e-09  2.752346e-17  7.025975e-09  6.447310e-15  2.773378e-29  3.329423e-34  5.208558e-39  2.640887e-18  2.636992e-24  8.262521e-34  7.329612e-21  6.769099e-18  7.616188e-21  1.778144e-20  4.806298e-25  1.123670e-30  2.145557e-30  3.545355e-31  8.674883e-29  1.592555e-29  1.956997e-21  1.676241e-38  4.932344e-33  5.984038e-13  4.546047e-34  2.732068e-20  5.454342e-20  1.460521e-02  1.390816e-12  2.212369e-12  5.338412e-12  9.553401e-35  3.873446e-23  5.426272e-18  3.466164e-15  0.000000e+00  9.245271e-01  1.000000e+00  
4.800343e-09  3.300000e+05  1.209353e+00  1.294000e+03  4.853066e-15  9.314410e-13  4.978278e-13  4.136874e-09  1.998785e-18  6.220258e-23  8.456389e-10  1.046051e-18  1.772286e-21  1.468539e-18  6.086767e-02  2.301313e-14  7.670205e-10  9.176889e-10  7.847250e-15  8.038031e-09  1.533074e-28  9.040431e-25  1.017006e-17  2.471406e-18  1.252620e-08  1.301019e-09  3.683981e-17  7.666217e-09  7.813465e-15  4.087348e-29  5.761313e-34  8.385091e-39  3.400771e-18  4.265219e-24  1.337082e-33  9.746176e-21  9.052930e-18  1.119734e-20  2.459268e-20  7.556605e-25  1.839061e-30  3.378314e-30  6.248258e-31  1.278922e-28  2.422467e-29  2.583704e-21  3.317678e-38  8.888314e-33  7.802217e-13  8.866005e-34  3.651720e-20  7.283204e-20  1.460520e-02  1.643357e-12  2.631931e-12  6.475037e-12  1.985538e-34  6.106571e-23  7.253353e-18  4.182972e-15  0.000000e+00  9.245271e-01  1.000000e+00  
5.244206e-09  3.300000e+05  1.209353e+00  1.294000e+03  5.801843e-15  1.063914e-12  5.941430e-13  4.519341e-09  2.709310e-18  7.345940e-23  1.002693e-09  1.480410e-18  2.600912e-21  2.032005e-18  6.086767e-02  2.870097e-14  8.375865e-10  1.089620e-09  1.019374e-14  8.781694e-09  2.178425e-28  1.178623e-24  1.213921e-17  3.220951e-18  1.368605e-08  1.419710e-09  4.805509e-17  8.293570e-09  9.307941e-15  5.820499e-29  9.476953e-34  1.293287e-38  4.272601e-18  6.615307e-24  2.072862e-33  1.263017e-20  1.179944e-17  1.591588e-20  3.307736e-20  1.139280e-24  2.888089e-30  5.124612e-30  1.046083e-30  1.821837e-28  3.554453e-29  3.327006e-21  6.164008e-38  1.523230e-32  9.939911e-13  1.625226e-33  4.756817e-20  9.477990e-20  1.460520e-02  1.909486e-12  3.078385e-12  7.719901e-12  3.842628e-34  9.259023e-23  9.449071e-18  4.946802e-15  0.000000e+00  9.245271e-01  1.000000e+00  
5.688068e-09  3.300000e+05  1.209353e+00  1.294000e+03  6.854925e-15  1.199456e-12  6.989693e-13  4.901801e-09  3.580392e-18  8.552006e-23  1.171968e-09  2.035627e-18  3.699415e-21  2.734290e-18  6.086767e-02  3.511087e-14  9.080953e-10  1.275211e-09  1.295871e-14  9.525430e-09  3.007710e-28  1.503816e-24  1.428283e-17  4.108247e-18  1.484618e-08  1.538132e-09  6.134647e-17  8.908293e-09  1.093004e-14  8.053629e-29  1.494539e-33  1.924330e-38  5.258689e-18  9.904825e-24  3.100059e-33  1.601866e-20  1.505108e-17  2.199040e-20  4.345637e-20  1.658393e-24  4.380581e-30  7.533092e-30  1.678725e-30  2.521662e-28  5.059526e-29  4.194695e-21  1.091508e-37  2.506446e-32  1.241666e-12  2.839757e-33  6.064129e-20  1.207101e-19  1.460520e-02  2.187940e-12  3.549905e-12  9.072648e-12  7.059393e-34  1.358107e-22  1.204682e-17  5.752706e-15  0.000000e+00  9.245271e-01  1.000000e+00  
6.131931e-09  3.300000e+05  1.209353e+00  1.294000e+03  8.014547e-15  1.337513e-12  8.123066e-13  5.284252e-09  4.630294e-18  9.835796e-23  1.353219e-09  2.731383e-18  5.123655e-21  3.593283e-18  6.086767e-02  4.225556e-14  9.785474e-10  1.474210e-09  1.617384e-14  1.026924e-08  4.052492e-28  1.883899e-24  1.660101e-17  5.144809e-18  1.600658e-08  1.656285e-09  7.689130e-17  9.510639e-09  1.267907e-14  1.087463e-28  2.273893e-33  2.777356e-38  6.361161e-18  1.439108e-23  4.496895e-33  1.994776e-20  1.885023e-17  2.965862e-20  5.595724e-20  2.343386e-24  6.448848e-30  1.077909e-29  2.597833e-30  3.406079e-28  7.018006e-29  5.194061e-21  1.849681e-37  3.978884e-32  1.525080e-12  4.752037e-33  7.590366e-20  1.509434e-19  1.460519e-02  2.477562e-12  4.044786e-12  1.053293e-11  1.234866e-33  1.936281e-22  1.507989e-17  6.597234e-15  0.000000e+00  9.245271e-01  1.000000e+00  
6.575793e-09  3.300000e+05  1.209353e+00  1.294000e+03  9.282497e-15  1.477642e-12  9.341547e-13  5.666695e-09  5.877544e-18  1.119474e-22  1.546205e-09  3.588573e-18  6.935150e-21  4.627405e-18  6.086767e-02  5.014491e-14  1.048943e-09  1.686367e-09  1.987022e-14  1.101312e-08  5.346695e-28  2.323148e-24  1.909384e-17  6.342129e-18  1.716727e-08  1.774171e-09  9.486717e-17  1.010086e-08  1.455436e-14  1.437850e-28  3.354964e-33  3.904857e-38  7.581665e-18  2.037460e-23  6.354095e-33  2.445267e-20  2.323926e-17  3.917726e-20  7.081406e-20  3.228091e-24  9.251118e-30  1.506776e-29  3.896667e-30  4.505029e-28  9.519560e-29  6.331988e-21  3.018668e-37  6.123451e-32  1.845949e-12  7.663237e-33  9.352173e-20  1.857979e-19  1.460519e-02  2.777307e-12  4.561435e-12  1.210038e-11  2.071906e-33  2.693441e-22  1.858143e-17  7.476758e-15  0.000000e+00  9.245271e-01  1.000000e+00  
