time          pre           rho           T             H2            H             O             O2            OH            H2O           HO2           H2O2          C             CH            CH2           CH2*          CH3           CH4           CO            CO2           HCO           CH2O          CH2OH         CH3O          CH3OH         C2H           C2H2          C2H3          C2H4          C2H5          C2H6          HCCO          CH2CO         HCCOH         AR            C2H3O         N2            C2O           C3H2          C3H3          PC3H4         AC3H4         C4H           C4H2          H2C4O         N-C4H3        I-C4H3        C4H4          N-C4H5        I-C4H5        C4H6          C4H612        C5H2          C5H3          C6H           C6H2          C6H3          L-C6H4        C-C6H4        N-C6H5        I-C6H5        L-C6H6        N-C6H7        I-C6H7        C-C6H7        C6H8          A1            A1-           C6H5O         C6H5OH        C5H6          C5H5          C5H5O         C5H4OH        C5H4O         N-A1C2H2      I-A1C2H2      A1C2H3        A1C2H3*       A1C2H         A1C2H*        A1C2H-        A1C2H)2       A2            A2-1          A2-2          NAPHTHYNE     A2C2HA        A2C2HB        A2C2HA*       A2C2HB*       A2C2H2        A2C2H)2       A3-1          A3-4          A3            A3C2H         A3C2H2        A4            P2            P2-           P2-H          A4-           A2R5          A2R5-         sumfracs      
1.156254e+002  1.437033e+004  1.926036e-002  1.500000e+003  4.370997e-001  4.134424e-005  9.474857e-012  3.927217e-013  1.748499e-007  6.488007e-002  2.402705e-016  3.781216e-015  7.174904e-014  8.854632e-013  2.074098e-009  3.954326e-011  2.115863e-005  1.106449e-002  4.409065e-001  2.545595e-002  2.411762e-009  3.461586e-008  1.415139e-011  2.264378e-013  2.945432e-009  2.974853e-009  1.669599e-002  7.468761e-008  1.709820e-004  1.849226e-009  4.598727e-007  2.538198e-009  3.599875e-006  1.844353e-007  0.000000e+000  7.996513e-012  0.000000e+000  4.777482e-010  3.719826e-007  5.378020e-006  2.214652e-007  1.849215e-006  1.022348e-011  1.089959e-004  7.024040e-008  7.922722e-010  5.125658e-008  4.952202e-006  3.000133e-012  2.227791e-011  7.587450e-009  4.735230e-009  1.341753e-009  2.958948e-008  8.521662e-014  5.581694e-007  1.834523e-010  9.693812e-008  6.435727e-007  8.197068e-013  4.474400e-013  8.762004e-010  3.596931e-015  1.010393e-015  1.010929e-010  1.380786e-012  8.320116e-004  4.449790e-007  3.190301e-010  1.218634e-007  3.164163e-005  5.836503e-005  2.619241e-017  1.741226e-011  7.560207e-009  5.328236e-011  8.175311e-011  2.184375e-007  3.326659e-011  1.866306e-005  1.711538e-009  2.115175e-009  5.513255e-008  1.217982e-004  2.673801e-008  3.676466e-008  7.533137e-008  9.399657e-007  1.755382e-006  5.283148e-011  9.366277e-011  1.228247e-012  5.514226e-013  1.380339e-008  1.724581e-008  1.137374e-004  6.999226e-008  2.628038e-014  2.076454e-003  4.216738e-007  1.151999e-010  3.901615e-015  6.731903e-007  2.783085e-004  2.186261e-007  1.000000e+000  
1.172935e+002  1.437962e+004  1.926036e-002  1.500000e+003  4.374917e-001  4.136526e-005  9.426260e-012  3.885572e-013  1.737497e-007  6.449696e-002  2.374040e-016  3.733692e-015  7.096447e-014  8.759961e-013  2.052555e-009  3.917798e-011  2.097707e-005  1.097412e-002  4.412415e-001  2.530016e-002  2.413919e-009  3.419317e-008  1.394802e-011  2.230621e-013  2.899909e-009  2.962468e-009  1.663341e-002  7.442199e-008  1.704002e-004  1.832888e-009  4.522600e-007  2.495711e-009  3.540426e-006  1.825002e-007  0.000000e+000  7.867900e-012  0.000000e+000  4.686078e-010  3.709163e-007  5.327233e-006  2.186969e-007  1.828325e-006  1.012757e-011  1.080727e-004  6.917347e-008  7.852538e-010  5.084486e-008  4.911973e-006  2.972467e-012  2.207190e-011  7.517070e-009  4.649783e-009  1.315981e-009  2.903214e-008  8.387601e-014  5.496304e-007  1.803445e-010  9.528883e-008  6.317571e-007  8.049551e-013  4.396793e-013  8.613805e-010  3.535296e-015  9.935019e-016  9.936096e-011  1.358316e-012  8.173949e-004  4.369639e-007  3.114672e-010  1.189691e-007  3.108914e-005  5.732029e-005  2.590579e-017  1.699306e-011  7.377841e-009  5.212479e-011  7.997825e-011  2.137728e-007  3.253995e-011  1.825034e-005  1.672848e-009  2.067417e-009  5.371877e-008  1.187932e-004  2.606831e-008  3.583564e-008  7.339125e-008  9.134874e-007  1.710173e-006  5.132830e-011  9.121784e-011  1.196417e-012  5.343855e-013  1.372095e-008  1.714309e-008  1.131044e-004  6.929238e-008  2.605119e-014  2.070785e-003  4.067692e-007  1.111974e-010  3.764374e-015  6.710851e-007  2.709898e-004  2.127711e-007  1.000000e+000  
1.189617e+002  1.438873e+004  1.926036e-002  1.500000e+003  4.378761e-001  4.138189e-005  9.377441e-012  3.844675e-013  1.726602e-007  6.412094e-002  2.345949e-016  3.687099e-015  7.019373e-014  8.667136e-013  2.031481e-009  3.881920e-011  2.079923e-005  1.088603e-002  4.415707e-001  2.514740e-002  2.415806e-009  3.378210e-008  1.374987e-011  2.197763e-013  2.855620e-009  2.949943e-009  1.657111e-002  7.415179e-008  1.698213e-004  1.816886e-009  4.448830e-007  2.454551e-009  3.482801e-006  1.806006e-007  0.000000e+000  7.743302e-012  0.000000e+000  4.597201e-010  3.698231e-007  5.277307e-006  2.159939e-007  1.807911e-006  1.003252e-011  1.071600e-004  6.812908e-008  7.782889e-010  5.043472e-008  4.872196e-006  2.945085e-012  2.186812e-011  7.447832e-009  4.566887e-009  1.290967e-009  2.849005e-008  8.256535e-014  5.412800e-007  1.773191e-010  9.368346e-008  6.202808e-007  7.906330e-013  4.321338e-013  8.469582e-010  3.475380e-015  9.770639e-016  9.767732e-011  1.336435e-012  8.031880e-004  4.291825e-007  3.041668e-010  1.161740e-007  3.055180e-005  5.630475e-005  2.562431e-017  1.658871e-011  7.201882e-009  5.100315e-011  7.825845e-011  2.092429e-007  3.183612e-011  1.784984e-005  1.635413e-009  2.021200e-009  5.235705e-008  1.159008e-004  2.542604e-008  3.494480e-008  7.152155e-008  8.880173e-007  1.666679e-006  4.988905e-011  8.887558e-011  1.165853e-012  5.180180e-013  1.363955e-008  1.704164e-008  1.124854e-004  6.860642e-008  2.582495e-014  2.065106e-003  3.924659e-007  1.073788e-010  3.633371e-015  6.689305e-007  2.639411e-004  2.071525e-007  1.000000e+000  
1.200997e+002  1.439486e+004  1.926036e-002  1.500000e+003  4.381340e-001  4.139251e-005  9.344542e-012  3.817414e-013  1.719275e-007  6.386838e-002  2.327155e-016  3.655947e-015  6.967931e-014  8.605200e-013  2.017427e-009  3.857949e-011  2.068039e-005  1.082720e-002  4.417920e-001  2.504486e-002  2.417046e-009  3.350882e-008  1.361790e-011  2.175893e-013  2.826157e-009  2.941421e-009  1.652877e-002  7.396746e-008  1.694279e-004  1.806202e-009  4.399898e-007  2.427216e-009  3.444540e-006  1.793252e-007  0.000000e+000  7.660546e-012  0.000000e+000  4.538080e-010  3.691382e-007  5.243794e-006  2.141877e-007  1.794253e-006  9.968390e-012  1.065433e-004  6.742981e-008  7.735854e-010  5.015700e-008  4.845312e-006  2.926626e-012  2.173083e-011  7.401253e-009  4.511807e-009  1.274293e-009  2.812860e-008  8.168850e-014  5.356906e-007  1.753009e-010  9.261283e-008  6.126421e-007  7.810974e-013  4.271048e-013  8.373405e-010  3.435446e-015  9.660999e-016  9.655514e-011  1.321832e-012  7.937234e-004  4.240019e-007  2.993304e-010  1.143221e-007  3.019361e-005  5.562817e-005  2.543562e-017  1.632089e-011  7.085335e-009  5.025763e-011  7.711529e-011  2.062297e-007  3.136842e-011  1.758367e-005  1.610559e-009  1.990512e-009  5.145732e-008  1.139897e-004  2.500205e-008  3.435685e-008  7.028574e-008  8.712150e-007  1.637942e-006  4.894074e-011  8.732990e-011  1.145648e-012  5.072380e-013  1.358494e-008  1.697358e-008  1.120708e-004  6.814646e-008  2.567288e-014  2.061227e-003  3.830729e-007  1.048741e-010  3.547410e-015  6.674567e-007  2.592808e-004  2.034418e-007  1.000000e+000  
1.212377e+002  1.440090e+004  1.926036e-002  1.500000e+003  4.383886e-001  4.140761e-005  9.313504e-012  3.791067e-013  1.712167e-007  6.361893e-002  2.308806e-016  3.625662e-015  6.918530e-014  8.545484e-013  2.003823e-009  3.834802e-011  2.056473e-005  1.076936e-002  4.420107e-001  2.494364e-002  2.418552e-009  3.324338e-008  1.348954e-011  2.154615e-013  2.797514e-009  2.933202e-009  1.648657e-002  7.379039e-008  1.690353e-004  1.795841e-009  4.352376e-007  2.400533e-009  3.407268e-006  1.780691e-007  0.000000e+000  7.579753e-012  0.000000e+000  4.480563e-010  3.684373e-007  5.210968e-006  2.124158e-007  1.780824e-006  9.905517e-012  1.059318e-004  6.674376e-008  7.689733e-010  4.988438e-008  4.818638e-006  2.908529e-012  2.159637e-011  7.355267e-009  4.458116e-009  1.258016e-009  2.777656e-008  8.082800e-014  5.301975e-007  1.733198e-010  9.156228e-008  6.051601e-007  7.717377e-013  4.221680e-013  8.278987e-010  3.396206e-015  9.553293e-016  9.545248e-011  1.307477e-012  7.844370e-004  4.189167e-007  2.946080e-010  1.125154e-007  2.984199e-005  5.496448e-005  2.525104e-017  1.605907e-011  6.971478e-009  4.952710e-011  7.599512e-011  2.032855e-007  3.091018e-011  1.732394e-005  1.586228e-009  1.960470e-009  5.058202e-008  1.121264e-004  2.458649e-008  3.378077e-008  6.908377e-008  8.549239e-007  1.610054e-006  4.801486e-011  8.582035e-011  1.125818e-012  4.968368e-013  1.353215e-008  1.690777e-008  1.116623e-004  6.769384e-008  2.552446e-014  2.057344e-003  3.740670e-007  1.024484e-010  3.464094e-015  6.660468e-007  2.547375e-004  1.998061e-007  1.000000e+000  
1.220259e+002  1.440504e+004  1.926036e-002  1.500000e+003  4.385630e-001  4.141650e-005  9.291813e-012  3.772976e-013  1.707259e-007  6.344795e-002  2.296228e-016  3.604886e-015  6.884561e-014  8.504488e-013  1.994501e-009  3.818895e-011  2.048545e-005  1.072988e-002  4.421607e-001  2.487430e-002  2.419499e-009  3.306221e-008  1.340183e-011  2.140087e-013  2.777960e-009  2.927449e-009  1.645741e-002  7.366594e-008  1.687641e-004  1.788734e-009  4.320012e-007  2.382378e-009  3.381892e-006  1.772078e-007  0.000000e+000  7.524781e-012  0.000000e+000  4.441319e-010  3.679100e-007  5.188447e-006  2.112045e-007  1.771643e-006  9.862145e-012  1.055111e-004  6.627403e-008  7.657890e-010  4.969574e-008  4.800284e-006  2.896054e-012  2.150371e-011  7.323700e-009  4.421549e-009  1.246975e-009  2.753728e-008  8.023951e-014  5.264405e-007  1.719686e-010  9.084572e-008  6.000628e-007  7.653644e-013  4.188032e-013  8.214594e-010  3.369468e-015  9.479846e-016  9.470113e-011  1.297685e-012  7.781084e-004  4.154542e-007  2.914020e-010  1.112884e-007  2.960229e-005  5.451217e-005  2.512437e-017  1.588143e-011  6.894209e-009  4.903024e-011  7.523326e-011  2.012795e-007  3.059859e-011  1.714703e-005  1.569692e-009  1.940051e-009  4.998833e-008  1.108633e-004  2.430560e-008  3.339141e-008  6.826829e-008  8.438827e-007  1.591187e-006  4.738970e-011  8.480260e-011  1.112412e-012  4.897957e-013  1.349575e-008  1.686240e-008  1.113829e-004  6.738381e-008  2.542225e-014  2.054653e-003  3.679666e-007  1.008134e-010  3.407903e-015  6.650523e-007  2.516578e-004  1.973488e-007  1.000000e+000  
1.228141e+002  1.440915e+004  1.926036e-002  1.500000e+003  4.387359e-001  4.142151e-005  9.269161e-012  3.754742e-013  1.702292e-007  6.327842e-002  2.283673e-016  3.584078e-015  6.850172e-014  8.463177e-013  1.985154e-009  3.802861e-011  2.040617e-005  1.069085e-002  4.423094e-001  2.480557e-002  2.420211e-009  3.288198e-008  1.331451e-011  2.125637e-013  2.758512e-009  2.921501e-009  1.642832e-002  7.353633e-008  1.684938e-004  1.781608e-009  4.287918e-007  2.364437e-009  3.356771e-006  1.763521e-007  0.000000e+000  7.470463e-012  0.000000e+000  4.402336e-010  3.674011e-007  5.165944e-006  2.100037e-007  1.762547e-006  9.818553e-012  1.050923e-004  6.580734e-008  7.625850e-010  4.950545e-008  4.782021e-006  2.883529e-012  2.141064e-011  7.292323e-009  4.385339e-009  1.236031e-009  2.729932e-008  7.965553e-014  5.227153e-007  1.706334e-010  9.013759e-008  5.950293e-007  7.590825e-013  4.154825e-013  8.150996e-010  3.343105e-015  9.407338e-016  9.396031e-011  1.288018e-012  7.718631e-004  4.120415e-007  2.882472e-010  1.100797e-007  2.936570e-005  5.406569e-005  2.499785e-017  1.570689e-011  6.818229e-009  4.854082e-011  7.448277e-011  1.992956e-007  3.029171e-011  1.697203e-005  1.553415e-009  1.919946e-009  4.940384e-008  1.096225e-004  2.403160e-008  3.301155e-008  6.746487e-008  8.329976e-007  1.572582e-006  4.677893e-011  8.380717e-011  1.099332e-012  4.828358e-013  1.345892e-008  1.681648e-008  1.111063e-004  6.707598e-008  2.531954e-014  2.051962e-003  3.619178e-007  9.921199e-011  3.352891e-015  6.640088e-007  2.486308e-004  1.949497e-007  1.000000e+000  
1.236023e+002  1.441322e+004  1.926036e-002  1.500000e+003  4.389072e-001  4.142935e-005  9.247593e-012  3.736939e-013  1.697445e-007  6.311030e-002  2.271341e-016  3.563715e-015  6.816870e-014  8.423029e-013  1.976037e-009  3.787265e-011  2.032853e-005  1.065228e-002  4.424570e-001  2.473744e-002  2.421092e-009  3.270558e-008  1.322897e-011  2.111475e-013  2.739464e-009  2.915736e-009  1.639929e-002  7.341117e-008  1.682239e-004  1.774649e-009  4.256496e-007  2.346790e-009  3.332107e-006  1.755055e-007  0.000000e+000  7.417026e-012  0.000000e+000  4.364124e-010  3.669042e-007  5.143767e-006  2.088191e-007  1.753555e-006  9.775630e-012  1.046760e-004  6.534697e-008  7.594304e-010  4.931800e-008  4.763855e-006  2.871196e-012  2.131907e-011  7.261224e-009  4.349771e-009  1.225207e-009  2.706458e-008  7.907916e-014  5.190344e-007  1.693149e-010  8.943856e-008  5.900672e-007  7.528780e-013  4.122029e-013  8.088195e-010  3.317047e-015  9.335694e-016  9.322806e-011  1.278461e-012  7.656982e-004  4.086708e-007  2.851428e-010  1.088914e-007  2.913206e-005  5.362504e-005  2.487340e-017  1.553495e-011  6.743431e-009  4.805798e-011  7.374235e-011  1.973439e-007  2.998899e-011  1.680005e-005  1.537366e-009  1.900124e-009  4.883058e-008  1.084034e-004  2.376097e-008  3.263649e-008  6.667698e-008  8.223469e-007  1.554315e-006  4.617730e-011  8.282390e-011  1.086394e-012  4.760447e-013  1.342306e-008  1.677178e-008  1.108324e-004  6.677158e-008  2.521877e-014  2.049270e-003  3.560532e-007  9.764454e-011  3.299029e-015  6.630050e-007  2.456553e-004  1.925800e-007  1.000000e+000  
1.241360e+002  1.441595e+004  1.926036e-002  1.500000e+003  4.390223e-001  4.143791e-005  9.234103e-012  3.725336e-013  1.694276e-007  6.299724e-002  2.263165e-016  3.550294e-015  6.795321e-014  8.396877e-013  1.970059e-009  3.777092e-011  2.027727e-005  1.062640e-002  4.425564e-001  2.469164e-002  2.421883e-009  3.258900e-008  1.317238e-011  2.102101e-013  2.726862e-009  2.912028e-009  1.637967e-002  7.333126e-008  1.680411e-004  1.770077e-009  4.235697e-007  2.335032e-009  3.315719e-006  1.749382e-007  0.000000e+000  7.381417e-012  0.000000e+000  4.338811e-010  3.665513e-007  5.129039e-006  2.080273e-007  1.747532e-006  9.747166e-012  1.043956e-004  6.503959e-008  7.573394e-010  4.919378e-008  4.751610e-006  2.863014e-012  2.125837e-011  7.240342e-009  4.326128e-009  1.218011e-009  2.690916e-008  7.869406e-014  5.165708e-007  1.684317e-010  8.897056e-008  5.867491e-007  7.487170e-013  4.100046e-013  8.046115e-010  3.299557e-015  9.287649e-016  9.273660e-011  1.272048e-012  7.615677e-004  4.064102e-007  2.830690e-010  1.080985e-007  2.897547e-005  5.332991e-005  2.479077e-017  1.541987e-011  6.693421e-009  4.773459e-011  7.324646e-011  1.960428e-007  2.978624e-011  1.668555e-005  1.526622e-009  1.886857e-009  4.844907e-008  1.075894e-004  2.357873e-008  3.238400e-008  6.615300e-008  8.152884e-007  1.542203e-006  4.577403e-011  8.216529e-011  1.077671e-012  4.715720e-013  1.339969e-008  1.674264e-008  1.106485e-004  6.656771e-008  2.515221e-014  2.047446e-003  3.522205e-007  9.660337e-011  3.263209e-015  6.623692e-007  2.436695e-004  1.909854e-007  1.000000e+000  
1.246698e+002  1.441868e+004  1.926036e-002  1.500000e+003  4.391368e-001  4.144289e-005  9.219624e-012  3.713584e-013  1.691030e-007  6.288480e-002  2.254946e-016  3.536728e-015  6.773181e-014  8.370191e-013  1.964002e-009  3.766707e-011  2.022557e-005  1.060073e-002  4.426551e-001  2.464610e-002  2.422458e-009  3.247205e-008  1.311559e-011  2.092706e-013  2.714227e-009  2.908129e-009  1.636007e-002  7.324639e-008  1.678588e-004  1.765445e-009  4.214905e-007  2.323351e-009  3.299392e-006  1.743724e-007  0.000000e+000  7.346048e-012  0.000000e+000  4.313473e-010  3.661905e-007  5.114267e-006  2.072385e-007  1.741544e-006  9.718374e-012  1.041161e-004  6.473264e-008  7.552215e-010  4.906767e-008  4.739408e-006  2.854744e-012  2.119700e-011  7.219522e-009  4.302573e-009  1.210906e-009  2.675497e-008  7.831029e-014  5.141186e-007  1.675557e-010  8.850612e-008  5.834570e-007  7.446004e-013  4.078267e-013  8.004381e-010  3.282253e-015  9.240041e-016  9.225032e-011  1.265694e-012  7.574741e-004  4.041738e-007  2.810176e-010  1.073130e-007  2.882027e-005  5.303733e-005  2.470768e-017  1.530628e-011  6.644000e-009  4.741476e-011  7.275606e-011  1.947489e-007  2.958577e-011  1.657161e-005  1.516001e-009  1.873739e-009  4.807086e-008  1.067849e-004  2.340037e-008  3.213684e-008  6.563320e-008  8.082778e-007  1.530232e-006  4.537863e-011  8.152170e-011  1.069143e-012  4.671158e-013  1.337574e-008  1.671277e-008  1.104658e-004  6.636448e-008  2.508478e-014  2.045622e-003  3.483747e-007  9.557726e-011  3.227905e-015  6.616875e-007  2.417069e-004  1.894244e-007  1.000000e+000  
1.250424e+002  1.442057e+004  1.926036e-002  1.500000e+003  4.392163e-001  4.144377e-005  9.208786e-012  3.705155e-013  1.688707e-007  6.280671e-002  2.249167e-016  3.527137e-015  6.757245e-014  8.351116e-013  1.959703e-009  3.759291e-011  2.018909e-005  1.058293e-002  4.427238e-001  2.461448e-002  2.422704e-009  3.238996e-008  1.307570e-011  2.086115e-013  2.705364e-009  2.905269e-009  1.634642e-002  7.318359e-008  1.677320e-004  1.762161e-009  4.200362e-007  2.315227e-009  3.288007e-006  1.739780e-007  0.000000e+000  7.321451e-012  0.000000e+000  4.295733e-010  3.659540e-007  5.103858e-006  2.066893e-007  1.737379e-006  9.698009e-012  1.039213e-004  6.451841e-008  7.537218e-010  4.897816e-008  4.730913e-006  2.848902e-012  2.115362e-011  7.205018e-009  4.286154e-009  1.205952e-009  2.664681e-008  7.804275e-014  5.124116e-007  1.669480e-010  8.818388e-008  5.811735e-007  7.417532e-013  4.063183e-013  7.975455e-010  3.270285e-015  9.207065e-016  9.191401e-011  1.261294e-012  7.546390e-004  4.026271e-007  2.795984e-010  1.067690e-007  2.871278e-005  5.283462e-005  2.464927e-017  1.522787e-011  6.609850e-009  4.719355e-011  7.241682e-011  1.938489e-007  2.944713e-011  1.649229e-005  1.508658e-009  1.864666e-009  4.780872e-008  1.062292e-004  2.327840e-008  3.196778e-008  6.527254e-008  8.034014e-007  1.521903e-006  4.510719e-011  8.107940e-011  1.063315e-012  4.640057e-013  1.335857e-008  1.669137e-008  1.103390e-004  6.622290e-008  2.503701e-014  2.044349e-003  3.456703e-007  9.486865e-011  3.203554e-015  6.611783e-007  2.403504e-004  1.883560e-007  1.000000e+000  
1.254149e+002  1.442245e+004  1.926036e-002  1.500000e+003  4.392955e-001  4.144877e-005  9.199243e-012  3.697049e-013  1.686503e-007  6.272892e-002  2.243538e-016  3.517887e-015  6.742316e-014  8.333046e-013  1.955584e-009  3.752259e-011  2.015381e-005  1.056523e-002  4.427921e-001  2.458298e-002  2.423196e-009  3.231016e-008  1.303691e-011  2.079692e-013  2.696736e-009  2.902644e-009  1.633277e-002  7.312674e-008  1.676050e-004  1.759011e-009  4.186170e-007  2.307205e-009  3.276820e-006  1.735875e-007  0.000000e+000  7.297149e-012  0.000000e+000  4.278420e-010  3.657272e-007  5.093642e-006  2.061464e-007  1.733240e-006  9.678235e-012  1.037273e-004  6.430725e-008  7.522677e-010  4.889153e-008  4.722439e-006  2.843225e-012  2.111151e-011  7.190620e-009  4.270018e-009  1.201008e-009  2.653962e-008  7.777831e-014  5.107202e-007  1.663440e-010  8.786394e-008  5.789094e-007  7.389154e-013  4.048172e-013  7.946706e-010  3.258347e-015  9.174237e-016  9.157856e-011  1.256912e-012  7.518203e-004  4.010855e-007  2.781901e-010  1.062303e-007  2.860587e-005  5.263319e-005  2.459229e-017  1.514979e-011  6.575907e-009  4.697328e-011  7.207899e-011  1.929608e-007  2.930905e-011  1.641418e-005  1.501347e-009  1.855637e-009  4.755010e-008  1.056780e-004  2.315542e-008  3.179742e-008  6.491702e-008  7.986133e-007  1.513657e-006  4.483488e-011  8.063290e-011  1.057421e-012  4.609712e-013  1.334235e-008  1.667114e-008  1.102128e-004  6.608271e-008  2.499091e-014  2.043076e-003  3.430714e-007  9.416692e-011  3.179437e-015  6.607236e-007  2.390048e-004  1.872792e-007  1.000000e+000  
1.256699e+002  1.442373e+004  1.926036e-002  1.500000e+003  4.393495e-001  4.145361e-005  9.193175e-012  3.691749e-013  1.685039e-007  6.267585e-002  2.239747e-016  3.511691e-015  6.732508e-014  8.321094e-013  1.952842e-009  3.747597e-011  2.013013e-005  1.055317e-002  4.428388e-001  2.456150e-002  2.423618e-009  3.225651e-008  1.301082e-011  2.075373e-013  2.690931e-009  2.900930e-009  1.632344e-002  7.308988e-008  1.675181e-004  1.756906e-009  4.176609e-007  2.301774e-009  3.269263e-006  1.733220e-007  0.000000e+000  7.280706e-012  0.000000e+000  4.266749e-010  3.655541e-007  5.086807e-006  2.057779e-007  1.730432e-006  9.664942e-012  1.035950e-004  6.416401e-008  7.512906e-010  4.883335e-008  4.716657e-006  2.839405e-012  2.108320e-011  7.180814e-009  4.259094e-009  1.197664e-009  2.646768e-008  7.759904e-014  5.095714e-007  1.659333e-010  8.764636e-008  5.773704e-007  7.369820e-013  4.037950e-013  7.927132e-010  3.250209e-015  9.151877e-016  9.134988e-011  1.253924e-012  7.499006e-004  4.000351e-007  2.772328e-010  1.058645e-007  2.853305e-005  5.249606e-005  2.455387e-017  1.509661e-011  6.552812e-009  4.682340e-011  7.184918e-011  1.923590e-007  2.921511e-011  1.636130e-005  1.496374e-009  1.849496e-009  4.737480e-008  1.053032e-004  2.307117e-008  3.168075e-008  6.467634e-008  7.953849e-007  1.508097e-006  4.464940e-011  8.032905e-011  1.053381e-012  4.589306e-013  1.333160e-008  1.665774e-008  1.101267e-004  6.598741e-008  2.496000e-014  2.042205e-003  3.413402e-007  9.369254e-011  3.163085e-015  6.604313e-007  2.380903e-004  1.865420e-007  1.000000e+000  
1.259249e+002  1.442501e+004  1.926036e-002  1.500000e+003  4.394033e-001  4.145267e-005  9.185383e-012  3.686083e-013  1.683425e-007  6.262292e-002  2.235801e-016  3.505112e-015  6.721469e-014  8.307949e-013  1.949896e-009  3.742474e-011  2.010516e-005  1.054115e-002  4.428853e-001  2.454008e-002  2.423693e-009  3.220068e-008  1.298367e-011  2.070894e-013  2.684904e-009  2.898897e-009  1.631412e-002  7.304485e-008  1.674314e-004  1.754650e-009  4.166752e-007  2.296304e-009  3.261576e-006  1.730540e-007  0.000000e+000  7.264154e-012  0.000000e+000  4.254701e-010  3.653646e-007  5.079795e-006  2.054059e-007  1.727626e-006  9.650943e-012  1.034626e-004  6.401846e-008  7.502581e-010  4.877157e-008  4.710884e-006  2.835390e-012  2.105338e-011  7.170955e-009  4.247981e-009  1.194350e-009  2.639545e-008  7.741799e-014  5.084168e-007  1.655239e-010  8.742907e-008  5.758312e-007  7.350683e-013  4.027794e-013  7.907623e-010  3.242161e-015  9.129664e-016  9.112371e-011  1.250958e-012  7.479901e-004  3.989955e-007  2.762801e-010  1.054987e-007  2.846060e-005  5.235943e-005  2.451396e-017  1.504407e-011  6.529903e-009  4.667491e-011  7.162158e-011  1.917516e-007  2.912209e-011  1.630774e-005  1.491450e-009  1.843410e-009  4.719859e-008  1.049306e-004  2.299021e-008  3.156849e-008  6.443393e-008  7.921121e-007  1.502546e-006  4.446953e-011  8.003755e-011  1.049517e-012  4.568351e-013  1.331968e-008  1.664287e-008  1.100410e-004  6.589131e-008  2.492710e-014  2.041334e-003  3.395112e-007  9.322145e-011  3.146851e-015  6.600638e-007  2.371808e-004  1.858326e-007  1.000000e+000  
